,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1875,2018-08-20,291.7,308.44,308.5,288.2,17402335,5229167360.0,6.64,0.96,2.94,10.2
1876,2018-08-21,310.61,321.9,324.79,309.0,13172230,4196642880.0,5.12,4.36,13.46,7.72
1877,2018-08-22,320.87,321.64,323.88,314.67,5945955,1898469840.0,2.86,-0.08,-0.26,3.49
1878,2018-08-23,319.14,320.1,327.32,318.1,5147286,1659211536.0,2.87,-0.48,-1.54,3.02
1879,2018-08-24,320.7,322.82,323.85,319.4,3602564,1159653392.0,1.39,0.85,2.72,2.11
1880,2018-08-27,318.0,319.27,322.44,308.81,13079288,4131391088.0,4.22,-1.1,-3.55,7.67
1881,2018-08-28,318.41,311.86,318.88,311.19,7649091,2406791536.0,2.41,-2.32,-7.41,4.48
1882,2018-08-29,310.27,305.01,311.85,303.69,7447392,2284146160.0,2.62,-2.2,-6.85,4.37
1883,2018-08-30,302.26,303.15,304.6,297.72,7216706,2169641024.0,2.26,-0.61,-1.86,4.23
1884,2018-08-31,302.0,301.66,305.29,298.6,5375104,1617112032.0,2.21,-0.49,-1.49,3.15
1885,2018-09-04,296.94,288.95,298.19,288.0,8350469,2442579440.0,3.38,-4.21,-12.71,4.89
1886,2018-09-05,285.05,280.74,286.78,277.18,7720821,2169953280.0,3.32,-2.84,-8.21,4.53
1887,2018-09-06,284.8,280.95,291.17,278.88,7480760,2124522016.0,4.38,0.07,0.21,4.39
1888,2018-09-07,260.1,263.24,268.35,252.25,22491931,5886717696.0,5.73,-6.3,-17.71,13.18
1889,2018-09-10,273.26,285.5,286.03,271.0,14283528,3969029456.0,5.71,8.46,22.26,8.37
1890,2018-09-11,279.47,279.44,282.0,273.55,9169989,2541948096.0,2.96,-2.12,-6.06,5.38
1891,2018-09-12,281.44,290.54,292.5,278.65,10015427,2882094128.0,4.96,3.97,11.1,5.87
1892,2018-09-13,288.02,289.46,295.0,285.18,6340336,1836406944.0,3.38,-0.37,-1.08,3.72
1893,2018-09-14,288.76,295.2,297.33,286.52,6765612,1983087424.0,3.73,1.98,5.74,3.97
1894,2018-09-17,290.04,294.84,300.87,288.13,6887577,2033984848.0,4.32,-0.12,-0.36,4.04
1895,2018-09-18,296.69,284.96,302.64,275.5,16547522,4743392768.0,9.2,-3.35,-9.88,9.7
1896,2018-09-19,280.51,299.02,300.0,280.5,8294917,2422492352.0,6.84,4.93,14.06,4.86
1897,2018-09-20,303.56,298.33,305.98,293.33,7349422,2201568304.0,4.23,-0.23,-0.69,4.31
1898,2018-09-21,297.7,299.1,300.58,295.37,5050478,1505146688.0,1.75,0.26,0.77,2.96
1899,2018-09-24,298.48,299.68,303.0,293.58,4842961,1445754384.0,3.15,0.19,0.58,2.84
1900,2018-09-25,300.0,300.99,304.6,296.5,4481729,1343065808.0,2.7,0.44,1.31,2.63
1901,2018-09-26,301.91,309.58,313.89,301.11,7843216,2420807760.0,4.25,2.85,8.59,4.6
1902,2018-09-27,312.9,307.52,314.96,306.91,8509084,2636459264.0,2.6,-0.67,-2.06,4.99
1903,2018-09-28,270.26,264.77,278.0,260.56,33649694,9051253248.0,5.67,-13.9,-42.75,19.73
1904,2018-10-01,305.77,310.7,311.44,301.05,21777597,6699524352.0,3.92,17.35,45.93,12.69
1905,2018-10-02,313.95,301.02,316.84,299.15,11743511,3597578672.0,5.69,-3.12,-9.68,6.84
1906,2018-10-03,303.33,294.8,304.6,291.57,7994988,2366303696.0,4.33,-2.07,-6.22,4.66
1907,2018-10-04,293.95,281.83,294.0,277.67,9814212,2778933776.0,5.54,-4.4,-12.97,5.72
1908,2018-10-05,274.65,261.95,274.88,260.0,17944537,4764122368.0,5.28,-7.05,-19.88,10.46
1909,2018-10-08,264.52,250.56,267.76,249.0,13472653,3440144272.0,7.16,-4.35,-11.39,7.85
1910,2018-10-09,255.25,262.8,266.77,253.3,12060574,3153925968.0,5.38,4.89,12.24,7.03
1911,2018-10-10,264.61,256.88,265.51,247.77,12815278,3269951072.0,6.75,-2.25,-5.92,7.47
1912,2018-10-11,257.53,252.23,262.25,249.03,8167738,2072142960.0,5.15,-1.81,-4.65,4.76
1913,2018-10-12,261.0,258.78,261.99,252.01,7201404,1850460960.0,3.96,2.6,6.55,4.2
1914,2018-10-15,259.06,259.59,263.28,254.54,6199965,1604615168.0,3.38,0.31,0.81,3.61
1915,2018-10-16,265.7,276.59,277.38,262.24,9526401,2586831600.0,5.83,6.55,17.0,5.55
1916,2018-10-17,282.4,271.78,282.7,265.8,8655542,2355372336.0,6.11,-1.74,-4.81,5.04
1917,2018-10-18,269.29,263.91,271.0,263.0,5421184,1443573488.0,2.94,-2.9,-7.87,3.16
1918,2018-10-19,267.39,260.0,269.66,253.5,9375549,2435248352.0,6.12,-1.48,-3.91,5.46
1919,2018-10-22,260.68,260.95,261.86,252.59,5600260,1443496400.0,3.57,0.37,0.95,3.26
1920,2018-10-23,263.87,294.14,297.93,262.1,19027753,5385970944.0,13.73,12.72,33.19,11.09
1921,2018-10-24,301.05,288.5,304.44,285.73,20058258,5887786496.0,6.36,-1.92,-5.64,11.69
1922,2018-10-25,317.22,314.86,321.0,301.01,20840724,6480740352.0,6.93,9.14,26.36,12.15
1923,2018-10-26,308.25,330.9,339.9,306.65,27425520,8911925248.0,10.56,5.09,16.04,15.97
1924,2018-10-29,337.47,334.85,347.16,326.5,14486027,4906950144.0,6.24,1.19,3.95,8.44
1925,2018-10-30,328.39,329.9,337.9,322.26,9126704,3018753968.0,4.67,-1.48,-4.95,5.31
1926,2018-10-31,332.54,337.32,342.0,329.1,7624348,2570293968.0,3.91,2.25,7.42,4.44
1927,2018-11-01,338.26,344.28,347.84,334.73,8000132,2750058800.0,3.89,2.06,6.96,4.66
1928,2018-11-02,343.74,346.41,349.2,340.91,7807971,2691832176.0,2.41,0.62,2.13,4.55
1929,2018-11-05,340.5,341.4,343.96,330.14,7831048,2642086784.0,3.99,-1.45,-5.01,4.56
1930,2018-11-06,339.07,341.06,348.8,336.09,6762889,2328691824.0,3.72,-0.1,-0.34,3.94
1931,2018-11-07,343.34,348.16,351.18,340.8,7374522,2567623680.0,3.04,2.08,7.1,4.29
1932,2018-11-08,348.5,351.4,357.58,348.44,7090674,2501438000.0,2.63,0.93,3.24,4.13
1933,2018-11-09,349.0,350.51,354.0,345.23,5098846,1783252576.0,2.5,-0.25,-0.89,2.97
1934,2018-11-12,348.37,331.28,349.78,330.34,6941523,2353407792.0,5.55,-5.49,-19.23,4.04
1935,2018-11-13,333.16,338.73,344.7,332.2,5448597,1852246032.0,3.77,2.25,7.45,3.17
1936,2018-11-14,342.7,344.0,347.11,337.15,5040287,1723713200.0,2.94,1.56,5.27,2.93
1937,2018-11-15,342.33,348.44,348.58,339.04,4625719,1592787584.0,2.77,1.29,4.44,2.69
1938,2018-11-16,345.19,354.31,355.7,345.12,7206191,2540877920.0,3.04,1.68,5.87,4.2
1939,2018-11-19,356.34,353.47,366.75,352.88,9708871,3488681648.0,3.91,-0.24,-0.84,5.65
1940,2018-11-20,341.75,347.49,349.8,333.55,8004709,2752501568.0,4.6,-1.69,-5.98,4.66
1941,2018-11-21,352.0,338.19,353.1,337.4,4686808,1602554336.0,4.52,-2.68,-9.3,2.73
1942,2018-11-23,334.35,325.83,337.5,325.55,4202642,1386042832.0,3.53,-3.65,-12.36,2.45
1943,2018-11-26,325.0,346.0,346.22,325.0,7992141,2706436352.0,6.51,6.19,20.17,4.65
1944,2018-11-27,340.05,343.92,346.96,335.5,6358300,2173959712.0,3.31,-0.6,-2.08,3.7
1945,2018-11-28,345.99,347.87,348.28,342.21,4127578,1426683072.0,1.76,1.15,3.95,2.4
1946,2018-11-29,347.0,341.17,347.5,339.55,3080724,1056026976.0,2.29,-1.93,-6.7,1.79
1947,2018-11-30,341.83,350.48,351.6,338.26,5628895,1958344512.0,3.91,2.73,9.31,3.28
1948,2018-12-03,360.0,358.49,366.0,352.0,8306511,2994937792.0,3.99,2.29,8.01,4.84
1949,2018-12-04,356.05,359.7,368.68,352.0,8461945,3059364704.0,4.65,0.34,1.21,4.93
1950,2018-12-06,356.01,363.06,367.38,350.76,7842508,2815392752.0,4.62,0.93,3.36,4.57
1951,2018-12-07,369.0,357.97,379.49,357.65,11511177,4259243696.0,6.02,-1.4,-5.09,6.7
1952,2018-12-10,360.0,365.15,365.98,353.12,6613455,2382213344.0,3.59,2.01,7.18,3.85
1953,2018-12-11,369.91,366.76,372.17,360.23,6308769,2316156624.0,3.27,0.44,1.61,3.67
1954,2018-12-12,369.42,366.6,371.91,365.16,5027048,1851023936.0,1.84,-0.04,-0.16,2.93
1955,2018-12-13,370.15,376.79,377.44,366.75,7365854,2743946096.0,2.92,2.78,10.19,4.29
1956,2018-12-14,375.0,365.71,377.87,364.33,6337555,2355676272.0,3.59,-2.94,-11.08,3.69
1957,2018-12-17,362.0,348.42,365.7,343.88,7674008,2728393824.0,5.97,-4.73,-17.29,4.47
1958,2018-12-18,350.54,337.03,351.55,333.69,7099999,2435681440.0,5.13,-3.27,-11.39,4.13
1959,2018-12-19,337.6,332.97,347.01,329.74,8274181,2799600592.0,5.12,-1.2,-4.06,4.82
1960,2018-12-20,327.05,315.38,330.29,311.87,9071858,2902604528.0,5.53,-5.28,-17.59,5.28
1961,2018-12-21,317.4,319.77,323.47,312.44,8016801,2552399456.0,3.5,1.39,4.39,4.67
1962,2018-12-24,313.5,295.39,314.5,295.2,5559913,1674799696.0,6.04,-7.62,-24.38,3.24
1963,2018-12-26,300.0,326.09,326.97,294.09,8163138,2516775696.0,11.13,10.39,30.7,4.75
1964,2018-12-27,319.84,316.13,322.17,301.5,8575133,2663159440.0,6.34,-3.05,-9.96,4.99
1965,2018-12-28,323.1,333.87,336.24,318.41,9938992,3263026880.0,5.64,5.61,17.74,5.79
1966,2018-12-31,337.41,332.8,339.21,325.26,6302338,2082626704.0,4.18,-0.32,-1.07,3.65
1967,2019-01-02,306.1,310.12,315.13,298.8,11658648,3584425776.0,4.91,-6.81,-22.68,6.75
1968,2019-01-03,307.0,300.36,309.4,297.38,6965184,2104500608.0,3.88,-3.15,-9.76,4.04
1969,2019-01-04,306.0,317.69,318.0,302.73,7394116,2306151520.0,5.08,5.77,17.33,4.28
1970,2019-01-07,321.72,334.96,336.74,317.75,7551225,2497564768.0,5.98,5.44,17.27,4.37
1971,2019-01-08,341.96,335.35,344.01,327.02,7008516,2349888528.0,5.07,0.12,0.39,4.06
1972,2019-01-09,335.5,338.53,343.5,331.47,5432945,1842700224.0,3.59,0.95,3.18,3.15
1973,2019-01-10,334.4,344.97,345.39,331.79,6056354,2060206480.0,4.02,1.9,6.44,3.51
1974,2019-01-11,342.09,347.26,348.41,338.77,5039052,1732751376.0,2.79,0.66,2.29,2.92
1975,2019-01-14,342.38,334.4,342.5,334.0,5247284,1774270432.0,2.45,-3.7,-12.86,3.04
1976,2019-01-15,335.0,344.43,348.8,334.5,6056590,2083732544.0,4.28,3.0,10.03,3.51
1977,2019-01-16,344.78,346.05,352.0,343.5,4691739,1636572800.0,2.47,0.47,1.62,2.72
1978,2019-01-17,346.21,347.31,351.5,344.15,3676733,1278740720.0,2.12,0.36,1.26,2.13
1979,2019-01-18,323.3,302.26,327.13,299.74,24150763,7514084608.0,7.89,-12.97,-45.05,13.99
1980,2019-01-22,304.82,298.92,308.0,295.5,12066741,3615603824.0,4.14,-1.11,-3.34,6.99
1981,2019-01-23,292.5,287.59,294.5,281.69,12529993,3607268880.0,4.29,-3.79,-11.33,7.26
1982,2019-01-24,283.03,291.51,293.68,279.28,8012155,2307522720.0,5.01,1.36,3.92,4.64
1983,2019-01-25,294.39,297.04,298.52,289.55,7258078,2136001328.0,3.08,1.9,5.53,4.21
1984,2019-01-28,292.91,296.38,297.46,287.75,6423279,1884711488.0,3.27,-0.22,-0.66,3.72
1985,2019-01-29,295.27,297.46,298.56,291.8,4621692,1366225968.0,2.28,0.36,1.08,2.68
1986,2019-01-30,300.45,308.77,309.0,298.49,11250318,3411145920.0,3.53,3.8,11.31,6.52
1987,2019-01-31,301.0,307.02,311.56,294.0,12569245,3833040592.0,5.69,-0.57,-1.75,7.28
1988,2019-02-01,305.42,312.21,316.1,303.5,7283441,2270568128.0,4.1,1.69,5.19,4.22
1989,2019-02-04,312.98,312.89,315.3,301.88,7352082,2285346224.0,4.3,0.22,0.68,4.26
1990,2019-02-05,312.49,321.35,322.44,312.25,6742765,2153310112.0,3.26,2.7,8.46,3.91
1991,2019-02-06,319.59,317.22,324.24,315.62,5038546,1609378416.0,2.68,-1.29,-4.13,2.92
1992,2019-02-07,313.3,307.51,314.7,303.0,6520611,2011570096.0,3.69,-3.06,-9.71,3.78
1993,2019-02-08,306.83,305.8,307.45,298.5,5844212,1769841568.0,2.91,-0.56,-1.71,3.39
1994,2019-02-11,311.6,312.84,318.6,310.5,7129713,2243525264.0,2.65,2.3,7.04,4.13
1995,2019-02-12,316.2,311.81,318.19,309.62,5517570,1734543664.0,2.74,-0.33,-1.03,3.19
1996,2019-02-13,312.35,308.17,312.75,305.57,5141617,1585212368.0,2.3,-1.17,-3.64,2.98
1997,2019-02-14,303.38,303.77,306.77,301.0,5200832,1581443264.0,1.87,-1.43,-4.4,3.01
1998,2019-02-15,304.5,307.88,308.0,303.9,3904947,1197304928.0,1.35,1.35,4.11,2.26
1999,2019-02-19,306.56,305.64,311.54,305.47,4168443,1284944992.0,1.97,-0.73,-2.24,2.41
2000,2019-02-20,304.41,302.56,306.3,299.0,7142117,2159771920.0,2.39,-1.01,-3.08,4.14
2001,2019-02-21,301.81,291.23,303.24,290.5,8909182,2639480848.0,4.21,-3.74,-11.33,5.16
2002,2019-02-22,294.49,294.71,296.5,292.1,5740558,1689010112.0,1.51,1.19,3.48,3.32
2003,2019-02-25,297.91,298.77,302.9,297.0,6626522,1988944992.0,2.0,1.38,4.06,3.84
2004,2019-02-26,292.22,297.86,302.01,288.77,8582535,2546306400.0,4.43,-0.3,-0.91,4.97
2005,2019-02-27,301.78,314.74,316.3,300.55,11183908,3475054560.0,5.29,5.67,16.88,6.48
2006,2019-02-28,318.92,319.88,320.0,310.81,10520653,3332557136.0,2.92,1.63,5.14,6.09
2007,2019-03-01,306.94,294.79,307.13,291.9,22911375,6797461760.0,4.76,-7.84,-25.09,13.26
2008,2019-03-04,298.12,285.36,299.0,282.78,17096818,4913371904.0,5.5,-3.2,-9.43,9.9
2009,2019-03-05,282.0,276.54,284.0,270.1,18764740,5194874880.0,4.87,-3.09,-8.82,10.86
2010,2019-03-06,276.48,276.24,281.51,274.39,10335485,2865376576.0,2.57,-0.11,-0.3,5.98
2011,2019-03-07,278.84,276.59,284.7,274.25,9442483,2638665008.0,3.78,0.13,0.35,5.47
2012,2019-03-08,276.91,284.14,285.59,275.89,8819625,2475772096.0,3.51,2.73,7.55,5.11
2013,2019-03-11,283.52,290.92,291.28,280.5,7392278,2124128800.0,3.79,2.39,6.78,4.28
2014,2019-03-12,286.49,283.36,288.07,281.06,7504137,2129364416.0,2.41,-2.6,-7.56,4.34
2015,2019-03-13,283.9,288.96,291.99,282.7,6844719,1971074352.0,3.28,1.98,5.6,3.96
2016,2019-03-14,292.45,289.96,295.39,288.29,7103447,2071073600.0,2.46,0.35,1.0,4.11
2017,2019-03-15,283.51,275.43,283.72,274.4,14785531,4099020768.0,3.21,-5.01,-14.53,8.56
2018,2019-03-18,276.0,269.49,278.05,267.3,10280980,2785159616.0,3.9,-2.16,-5.94,5.95
2019,2019-03-19,267.5,267.47,273.3,263.46,11800630,3167028688.0,3.65,-0.75,-2.02,6.83
2020,2019-03-20,269.69,273.6,274.97,266.3,6908224,1867098448.0,3.24,2.29,6.13,4.0
2021,2019-03-21,272.6,274.02,276.45,268.45,5947098,1621156608.0,2.92,0.15,0.42,3.44
2022,2019-03-22,272.58,264.53,272.8,264.0,8745609,2337526896.0,3.21,-3.46,-9.49,5.06
2023,2019-03-25,259.71,260.42,263.18,254.46,10215029,2648629408.0,3.3,-1.55,-4.11,5.91
2024,2019-03-26,264.44,267.77,270.26,264.43,7350948,1967159120.0,2.24,2.82,7.35,4.26
2025,2019-03-27,268.75,274.83,275.37,268.18,8779166,2387563712.0,2.69,2.64,7.06,5.08
2026,2019-03-28,277.16,278.62,280.33,275.1,6774093,1882141232.0,1.9,1.38,3.79,3.92
2027,2019-03-29,278.7,279.86,280.16,274.5,5991338,1666291264.0,2.03,0.45,1.24,3.47
2028,2019-04-01,282.62,289.18,289.2,281.28,8110439,2321011744.0,2.83,3.33,9.32,4.67
2029,2019-04-02,288.3,285.88,289.44,283.88,5478940,1568370912.0,1.92,-1.14,-3.3,3.15
2030,2019-04-03,287.32,291.81,296.17,287.17,7929864,2322846480.0,3.15,2.07,5.93,4.57
2031,2019-04-04,261.89,267.78,271.2,260.59,23720729,6334980864.0,3.64,-8.23,-24.03,13.66
2032,2019-04-05,269.86,274.96,276.1,266.11,13038257,3566521024.0,3.73,2.68,7.18,7.51
2033,2019-04-08,277.69,273.2,281.16,270.44,10410436,2863498176.0,3.9,-0.64,-1.76,5.99
2034,2019-04-09,271.65,272.31,275.0,269.61,5904031,1610440064.0,1.97,-0.33,-0.89,3.4
2035,2019-04-10,276.74,276.06,278.38,272.89,7061314,1948989584.0,2.02,1.38,3.75,4.07
2036,2019-04-11,268.3,268.42,270.5,265.6,9835927,2635610176.0,1.77,-2.77,-7.64,5.66
2037,2019-04-12,270.22,267.7,271.95,266.83,6745974,1814982880.0,1.91,-0.27,-0.72,3.88
2038,2019-04-15,268.63,266.38,268.88,258.63,10038579,2638171536.0,3.83,-0.49,-1.32,5.78
2039,2019-04-16,265.75,273.36,275.0,264.72,7272930,1976356000.0,3.86,2.62,6.98,4.19
2040,2019-04-17,274.75,271.23,274.79,268.54,5126468,1392948016.0,2.29,-0.78,-2.13,2.95
2041,2019-04-18,271.23,273.26,274.84,269.75,5876325,1604669888.0,1.88,0.75,2.03,3.38
2042,2019-04-22,269.0,262.75,269.68,262.48,12147141,3211466208.0,2.63,-3.85,-10.51,6.99
2043,2019-04-23,260.15,263.9,265.6,255.75,10943859,2869554896.0,3.75,0.44,1.15,6.3
2044,2019-04-24,263.85,258.66,265.32,258.0,10727454,2801748624.0,2.77,-1.99,-5.24,6.18
2045,2019-04-25,255.0,247.63,259.0,246.07,21849393,5478081792.0,5.0,-4.26,-11.03,12.58
2046,2019-04-26,246.5,235.14,246.68,231.13,22360709,5311213056.0,6.28,-5.04,-12.49,12.87
2047,2019-04-29,235.86,241.47,243.98,232.17,16714476,4004769296.0,5.02,2.69,6.33,9.62
2048,2019-04-30,242.06,238.69,244.21,237.0,9464628,2272455200.0,2.99,-1.15,-2.78,5.45
2049,2019-05-01,238.85,234.01,240.0,231.5,10704354,2511063152.0,3.56,-1.96,-4.68,6.16
2050,2019-05-02,245.52,244.1,247.13,237.72,18159339,4403450624.0,4.02,4.31,10.09,10.45
2051,2019-05-03,243.86,255.03,256.61,243.49,23706771,5988101632.0,5.37,4.48,10.93,13.65
2052,2019-05-06,250.02,255.34,258.35,248.5,10833943,2752166272.0,3.86,0.12,0.31,6.24
2053,2019-05-07,256.8,247.06,257.21,245.1,10131408,2529548224.0,4.74,-3.24,-8.28,5.73
2054,2019-05-08,246.94,244.84,250.6,244.2,6176440,1525407616.0,2.59,-0.9,-2.22,3.49
2055,2019-05-09,242.0,241.98,243.68,236.94,6711382,1613221088.0,2.75,-1.17,-2.86,3.8
2056,2019-05-10,239.75,239.52,241.99,236.02,7008336,1672436224.0,2.47,-1.02,-2.46,3.96
2057,2019-05-13,232.01,227.01,232.47,224.5,10834796,2464714736.0,3.33,-5.22,-12.51,6.13
2058,2019-05-14,229.3,232.31,234.5,228.0,7252412,1680039824.0,2.86,2.33,5.3,4.1
2059,2019-05-15,229.32,231.95,232.44,225.25,7295976,1676162080.0,3.1,-0.15,-0.36,4.13
2060,2019-05-16,229.49,228.33,231.0,226.5,7483273,1710510912.0,1.94,-1.56,-3.62,4.23
2061,2019-05-17,221.96,211.03,222.24,208.92,17786666,3843862208.0,5.83,-7.58,-17.3,10.06
2062,2019-05-20,202.8,205.36,206.0,195.25,20526195,4134620080.0,5.09,-2.69,-5.67,11.61
2063,2019-05-21,197.76,205.08,207.4,196.04,18003899,3651616144.0,5.53,-0.14,-0.28,10.19
2064,2019-05-22,199.1,192.73,203.94,191.78,18685187,3671856528.0,5.93,-6.02,-12.35,10.57
2065,2019-05-23,194.34,195.49,199.47,186.22,26547142,5155707904.0,6.87,1.43,2.76,15.02
2066,2019-05-24,199.96,190.63,199.98,188.75,14136572,2718006800.0,5.74,-2.49,-4.86,8.0
2067,2019-05-28,191.2,188.7,195.0,187.85,10312901,1963497456.0,3.75,-1.01,-1.93,5.83
2068,2019-05-29,187.1,189.86,192.39,185.04,11968638,2261047696.0,3.9,0.61,1.16,6.77
2069,2019-05-30,188.75,188.22,192.26,187.02,7926475,1501699760.0,2.76,-0.86,-1.64,4.48
2070,2019-05-31,185.1,185.16,189.92,184.1,10406732,1940170768.0,3.09,-1.63,-3.06,5.89
2071,2019-06-03,185.51,178.97,186.68,176.99,13064410,2361363952.0,5.23,-3.34,-6.19,7.39
2072,2019-06-04,181.1,193.6,193.98,179.61,13807522,2598755488.0,8.03,8.17,14.63,7.81
2073,2019-06-05,198.68,196.59,201.28,191.85,13510756,2646510512.0,4.87,1.54,2.99,7.64
2074,2019-06-06,204.44,205.95,211.0,201.8,20242151,4171774224.0,4.68,4.76,9.36,11.45
2075,2019-06-07,205.0,204.5,210.84,203.5,16003527,3314580288.0,3.56,-0.7,-1.45,9.05
2076,2019-06-10,210.25,212.88,216.94,209.01,10585039,2260375008.0,3.88,4.1,8.38,5.99
2077,2019-06-11,219.14,217.1,220.9,213.5,11653537,2528275744.0,3.48,1.98,4.22,6.59
2078,2019-06-12,222.95,209.26,223.38,209.0,15197544,3252258640.0,6.62,-3.61,-7.84,8.6
2079,2019-06-13,210.38,213.91,214.9,207.51,8168260,1734486672.0,3.53,2.22,4.65,4.62
2080,2019-06-14,211.25,214.92,216.65,210.4,7433402,1588683536.0,2.92,0.47,1.01,4.21
2081,2019-06-17,215.48,225.03,227.0,214.27,12316803,2749712464.0,5.92,4.7,10.11,6.97
2082,2019-06-18,228.72,224.74,234.74,222.56,12715788,2912355504.0,5.41,-0.13,-0.29,7.19
2083,2019-06-19,225.11,226.43,227.77,221.06,6575135,1482258640.0,2.99,0.75,1.69,3.72
2084,2019-06-20,223.0,219.62,226.9,216.35,11863462,2620800048.0,4.66,-3.01,-6.81,6.71
2085,2019-06-21,216.22,221.86,222.18,215.5,8202078,1801030480.0,3.04,1.02,2.24,4.64
2086,2019-06-24,223.24,223.64,225.86,221.02,5750771,1285127888.0,2.18,0.8,1.78,3.25
2087,2019-06-25,224.39,219.76,225.34,219.49,6182071,1368523712.0,2.62,-1.73,-3.88,3.5
2088,2019-06-26,220.31,219.27,227.23,218.1,8507208,1890295056.0,4.15,-0.22,-0.49,4.81
2089,2019-06-27,219.45,222.84,222.9,217.35,6339710,1397186960.0,2.53,1.63,3.57,3.59
2090,2019-06-28,220.99,223.46,225.17,220.8,6851384,1531281360.0,1.96,0.28,0.62,3.88
2091,2019-07-01,230.21,227.17,233.1,226.28,8237964,1887951632.0,3.05,1.66,3.71,4.6
2092,2019-07-02,228.89,224.55,229.15,222.22,9259027,2077893392.0,3.05,-1.15,-2.62,5.17
2093,2019-07-03,239.39,234.9,241.57,234.51,14201148,3372807904.0,3.14,4.61,10.35,7.93
2094,2019-07-05,234.57,233.1,235.45,230.8,7065738,1649427888.0,1.98,-0.77,-1.8,3.94
2095,2019-07-08,231.24,230.34,232.25,228.66,5880542,1355965600.0,1.54,-1.18,-2.76,3.28
2096,2019-07-09,228.97,230.06,231.0,227.28,6190835,1419579760.0,1.62,-0.12,-0.28,3.46
2097,2019-07-10,234.15,238.92,238.94,233.14,9145736,2159019552.0,2.52,3.85,8.86,5.11
2098,2019-07-11,238.14,238.6,241.5,235.8,7514430,1793028176.0,2.39,-0.13,-0.32,4.2
2099,2019-07-12,239.75,245.08,245.38,239.71,9200521,2237088112.0,2.38,2.72,6.48,5.14
2100,2019-07-15,248.0,253.5,254.42,244.86,11000092,2738136384.0,3.9,3.44,8.42,6.14
2101,2019-07-16,249.3,252.38,253.53,247.93,8148989,2045643408.0,2.21,-0.44,-1.12,4.55
2102,2019-07-17,255.67,254.86,258.31,253.35,9764727,2503099872.0,1.97,0.98,2.48,5.45
2103,2019-07-18,255.05,253.54,255.75,251.89,4764483,1209384720.0,1.51,-0.52,-1.32,2.66
2104,2019-07-19,255.69,258.18,259.96,254.62,7048410,1815373808.0,2.11,1.83,4.64,3.94
2105,2019-07-22,258.75,255.68,262.15,254.19,6846273,1765507872.0,3.08,-0.97,-2.5,3.82
2106,2019-07-23,256.71,260.17,260.48,254.5,5023121,1296285296.0,2.34,1.76,4.49,2.8
2107,2019-07-24,259.17,264.88,266.07,258.16,11072835,2902988000.0,3.04,1.81,4.71,6.18
2108,2019-07-25,233.5,228.82,234.5,225.55,22418252,5130156544.0,3.38,-13.61,-36.06,12.52
2109,2019-07-26,226.92,228.04,230.26,222.25,10027697,2262014656.0,3.5,-0.34,-0.78,5.6
2110,2019-07-29,227.09,235.77,235.94,226.03,9273331,2144850336.0,4.35,3.39,7.73,5.18
2111,2019-07-30,232.9,242.26,243.36,232.18,8109014,1941412432.0,4.74,2.75,6.49,4.53
2112,2019-07-31,243.0,241.61,246.68,236.65,9178208,2233328160.0,4.14,-0.27,-0.65,5.12
2113,2019-08-01,242.65,233.85,244.51,231.77,8259516,1967777168.0,5.27,-3.21,-7.76,4.61
2114,2019-08-02,231.35,234.34,236.27,229.23,6136481,1427691776.0,3.01,0.21,0.49,3.43
2115,2019-08-05,229.6,228.32,231.37,225.78,7028279,1603616176.0,2.39,-2.57,-6.02,3.92
2116,2019-08-06,231.88,230.75,232.5,225.75,5564200,1274744976.0,2.96,1.06,2.43,3.11
2117,2019-08-07,226.5,233.42,233.57,225.8,4776500,1098193488.0,3.37,1.16,2.67,2.67
2118,2019-08-08,234.45,238.3,239.8,232.65,5274349,1247243744.0,3.06,2.09,4.88,2.94
2119,2019-08-09,236.05,235.01,238.96,233.81,3898244,919552896.0,2.16,-1.38,-3.29,2.18
2120,2019-08-12,232.99,229.01,235.77,228.75,4663937,1079363840.0,2.99,-2.55,-6.0,2.6
2121,2019-08-13,228.81,235.0,236.0,227.55,4868998,1136526320.0,3.69,2.62,5.99,2.72
2122,2019-08-14,231.21,219.62,231.5,216.69,9562591,2142064160.0,6.3,-6.54,-15.38,5.34
2123,2019-08-15,220.86,215.64,221.56,211.55,8231952,1767361216.0,4.56,-1.81,-3.98,4.6
2124,2019-08-16,216.66,219.94,222.24,216.02,5207376,1145295568.0,2.88,1.99,4.3,2.89
2125,2019-08-19,224.21,226.83,227.83,221.7,5311748,1195876096.0,2.79,3.13,6.89,2.95
2126,2019-08-20,227.62,225.86,229.09,224.54,4170527,945547312.0,2.01,-0.43,-0.97,2.31
2127,2019-08-21,222.01,220.83,223.22,217.6,7799744,1720384320.0,2.49,-2.23,-5.03,4.33
2128,2019-08-22,222.8,222.15,225.4,218.22,6564964,1460378160.0,3.25,0.6,1.32,3.64
2129,2019-08-23,219.97,211.4,221.17,211.0,8559704,1843912816.0,4.58,-4.84,-10.75,4.75
2130,2019-08-26,213.6,215.0,215.02,211.54,5054414,1078579120.0,1.65,1.7,3.6,2.8
2131,2019-08-27,215.74,214.08,218.8,212.03,5420727,1169798048.0,3.15,-0.43,-0.92,3.01
2132,2019-08-28,213.69,215.59,217.25,212.31,3238625,697733312.0,2.31,0.71,1.51,1.8
